County_Name,Project_Number,PointID,Elevation,Latitude83,Longitude83,Hole_Type,Bag_Number,LabID,AASHTO_Symbol,AASHTO_Group_Index,USCS_Symbol,USCS_Group_Name,Max_Dry_Density,Opt_Moisture_Content,Method,CBR,Liquid_Limit,Plastic_Limit,Plasticity_Index,Liquidity,Specific_Gravity,PF3,PF2,PF1,PF3_4,PF3_8,PF4,PF10,PF40,PF200,Pct_Clay,Pct_Colloid
Pulaski,R-051-2007,36,845.00,36.98,-84.59,cut profile,,No Raw Data,A-7-6,(26),CH,FAT CLAY,100.30,22.40,T99D,4.20,53.00,26.00,27.00,-0.16,2.65,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.90,87.10,52.90,49.60
Pulaski,R-051-2007,39,833.00,36.98,-84.59,cut profile,,No Raw Data,A-4,(4),ML,SANDY SILT,110.70,16.20,T99D,7.00,35.00,25.00,10.00,-0.43,2.60,100.00,100.00,100.00,100.00,100.00,100.00,100.00,91.50,60.00,24.90,21.70
Pulaski,R-051-2007,44,850.30,36.99,-84.60,cut profile,,No Raw Data,A-7-5,(31),MH,ELASTIC SILT,89.54,28.40,T99A,3.80,63.00,35.00,28.00,-0.71,2.62,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.50,90.40,62.80,27.60
Pulaski,R-051-2007,45,852.30,36.99,-84.60,cut profile,,No Raw Data,A-6,(10),CL,SANDY LEAN CLAY,111.30,16.50,T99A,4.50,40.00,20.00,20.00,-0.42,2.62,100.00,100.00,100.00,100.00,100.00,100.00,100.00,91.80,62.00,34.30,27.60
Pulaski,R-051-2007,46,850.90,36.99,-84.60,cut profile,,No Raw Data,A-4,(2),CL,SANDY LEAN CLAY,115.70,14.30,T99A,7.60,28.00,18.00,10.00,0.17,2.63,100.00,100.00,100.00,100.00,100.00,100.00,100.00,82.20,52.40,21.70,20.10
Rowan,R-031-2008,4,733.12,38.18,-83.43,fill profile,,No Gravel,A-4,(0),ML,SANDY SILT,101.10,16.00,T99A,6.00,0.00,0.00,0.00,-999.00,2.55,100.00,100.00,100.00,100.00,100.00,100.00,100.00,81.25,68.18,6.72,3.40
Rowan,R-031-2008,6,738.93,38.18,-83.43,cut profile,,No Gravel,A-4,(8),CL,LEAN CLAY,104.80,17.40,T99A,4.00,31.72,23.07,9.00,-1.57,2.67,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.22,88.01,20.77,16.12
Rowan,R-031-2008,7,731.18,38.18,-83.43,cut profile,,No Gravel,A-4,(2),CL-ML,SILTY CLAY with SAND,115.10,10.80,T99A,3.00,25.42,19.05,6.00,-1.87,2.74,100.00,100.00,100.00,100.00,100.00,100.00,100.00,81.46,72.33,20.47,15.75
Rowan,R-037-2010,1,863.75,38.24,-83.34,cut profile,,With Gravel,A-4,(0),ML,SILT with SAND,113.70,16.00,T99A,13.70,0.00,0.00,0.00,-999.00,2.68,100.00,100.00,98.21,97.60,95.72,95.52,94.99,87.86,78.19,19.39,14.80
Rowan,R-037-2010,10,878.59,38.24,-83.34,cut profile,,With Gravel,A-6,(3),SC,CLAYEY SAND with GRAVEL,117.30,12.40,T99C,16.60,34.92,23.72,11.00,-1.01,2.73,100.00,100.00,96.56,92.69,83.43,80.70,78.25,66.36,49.78,6.64,2.82
Rowan,R-037-2010,11,880.41,38.24,-83.34,cut profile,,With Gravel,A-4,(0),SM,SILTY SAND with GRAVEL,122.00,11.80,T99C,22.40,0.00,0.00,0.00,-999.00,2.72,100.00,100.00,97.77,94.83,81.40,73.64,67.91,56.79,43.82,8.07,5.99
Rowan,R-037-2010,3,862.40,38.24,-83.34,fill profile,,With Gravel,A-4,(3),CL-ML,SANDY SILTY CLAY,114.10,15.30,T99A,10.70,28.15,21.95,6.00,-0.46,2.54,100.00,100.00,100.00,99.05,95.73,95.39,94.31,87.49,68.39,15.38,10.64
Rowan,R-037-2010,7,874.91,38.24,-83.34,cut profile,,With Gravel,A-4,(0),ML,SANDY SILT with GRAVEL,112.30,15.30,T99C,14.50,0.00,0.00,0.00,-999.00,2.66,100.00,100.00,96.01,91.37,80.92,79.67,78.28,63.03,56.38,12.23,7.00
Rowan,R-050-2012,1,781.80,38.19,-83.62,cut profile,,With Gravel,A-7-6,(8),CL,SANDY LEAN CLAY,101.10,21.80,T99A,0.50,43.35,22.97,20.00,0.16,2.77,100.00,100.00,100.00,100.00,99.23,98.10,60.58,55.82,52.88,26.18,20.58
Rowan,R-050-2012,1,781.80,38.19,-83.62,cut profile,,With Gravel,A-7-6,(14),CL,LEAN CLAY with SAND,99.92,21.80,T99A,1.70,41.53,24.79,17.00,0.19,2.69,100.00,100.00,100.00,100.00,100.00,99.93,90.83,84.28,80.22,36.21,26.38
Rowan,R-050-2012,2,782.56,38.19,-83.62,cut profile,,With Gravel,A-2-6,(0),GC,CLAYEY GRAVEL with SAND,125.70,10.20,T99A,18.20,36.04,21.31,15.00,-0.81,2.70,100.00,100.00,100.00,100.00,84.35,54.01,36.87,28.46,24.15,5.43,2.43
Rowan,R-050-2012,3,787.06,38.19,-83.62,cut profile,,With Gravel,A-1-a,(0),SW,WELL-GRADED SAND with GRAVEL,122.00,8.80,T99A,5.60,27.12,0.00,27.00,-999.00,2.46,100.00,100.00,100.00,100.00,90.12,70.29,44.58,15.03,3.74,0.21,0.09
Rowan,R-050-2012,5,794.59,38.19,-83.62,cut profile,,With Gravel,A-1-a,(0),SW-SM,WELL-GRADED SAND with SILT and GRAVEL,126.60,8.00,T99A,13.00,25.50,0.00,26.00,-999.00,2.51,100.00,100.00,100.00,96.03,78.41,55.90,34.69,14.68,5.18,0.57,0.15
Rowan,R-051-2015,R-103,804.56,38.28,-83.40,cut profile,,With Gravel,A-4,(0),SC-SM,SILTY CLAYEY SAND with GRAVEL,120.20,12.00,KM 64-511 - Method C,44.90,24.74,20.38,5.00,-1.94,2.68,100.00,100.00,100.00,95.50,85.00,70.40,50.30,42.00,37.50,6.30,5.00
Rowan,R-051-2015,R-105,801.54,38.29,-83.39,cut profile,,With Gravel,A-4,(0),ML,GRAVELLY SILT with SAND,116.60,14.00,KM 64-511 - Method C,13.10,24.40,21.72,2.00,-3.66,2.72,100.00,100.00,100.00,95.60,86.70,76.20,66.80,61.10,56.70,8.70,7.00
Rowan,R-051-2015,R-118,764.01,38.26,-83.43,cut profile,,With Gravel,A-4,(1),ML,SANDY SILT with GRAVEL,118.80,13.50,KM 64-511 - Method C,17.30,25.82,22.40,4.00,-1.60,2.68,100.00,100.00,100.00,99.00,89.40,81.50,73.60,69.70,60.50,8.60,6.00
Rowan,R-051-2015,R-119,775.53,38.26,-83.43,cut profile,,With Gravel,A-6,(9),CL,LEAN CLAY with GRAVEL,110.80,16.90,KM 64-511 - Method C,7.80,31.56,20.19,12.00,3.39492162068685e-03,2.69,100.00,100.00,100.00,96.00,93.30,91.00,89.30,88.30,84.70,18.50,15.00
Rowan,R-051-2015,R-94,792.87,38.27,-83.42,cut profile,24,With Gravel,A-4,(2),CL-ML,SILTY CLAY,113.40,14.90,KM 64-511 - Method C,10.90,25.21,21.00,4.00,-0.80,2.65,100.00,100.00,100.00,100.00,95.90,93.90,93.30,92.60,88.50,9.40,7.00
Rowan,R-051-2015,R-94,792.87,38.27,-83.42,cut profile,25,No Gravel,A-6,(13),CL,LEAN CLAY,114.20,14.30,KM 64-511 - Method A,5.60,31.00,17.03,14.00,0.14,2.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.00,25.00,21.00
Rowan,R-051-2015,R-95,794.84,38.27,-83.41,cut profile,,With Gravel,A-4,(4),CL-ML,SILTY CLAY with SAND,118.00,13.50,KM 64-511 - Method A,8.70,25.65,18.86,7.00,-0.23,2.68,100.00,100.00,100.00,100.00,97.90,95.20,90.80,86.50,82.60,12.40,10.00
Rowan,R-051-2015,R-98,791.56,38.27,-83.41,cut profile,,With Gravel,A-6,(9),CL,LEAN CLAY,114.40,16.00,KM 64-511 - Method C,2.80,32.44,19.82,12.00,-0.30,2.73,100.00,100.00,100.00,98.20,95.50,93.80,90.70,88.30,85.10,16.20,13.00
Rowan,RA-006-2014,1,799.83,38.08,-83.40,cut profile,,No Gravel,A-6,(8),CL,LEAN CLAY with SAND,114.70,14.20,T99A,12.60,32.29,19.00,13.00,-0.12,2.72,100.00,100.00,100.00,100.00,100.00,100.00,100.00,92.91,75.30,20.57,15.73
Russell,R-039-2013,220,712.50,36.87,-85.15,cut profile,,With Gravel,A-7-6,(12),CL,SANDY LEAN CLAY,97.88,23.90,T99A,4.90,43.21,25.04,18.00,-0.17,2.75,100.00,100.00,100.00,100.00,97.88,89.41,81.09,73.80,68.72,32.76,24.79
Russell,R-039-2013,222,615.80,36.87,-85.15,cut profile,,With Gravel,A-6,(7),CL,SANDY LEAN CLAY,101.40,19.90,T99A,5.70,38.74,24.42,15.00,0.17,2.66,100.00,100.00,100.00,100.00,98.42,93.03,82.92,68.41,59.06,21.35,14.87
Russell,R-039-2013,223,631.00,36.87,-85.15,fill profile,,With Gravel,A-6,(6),CL,SANDY LEAN CLAY,104.20,17.60,T99A,5.00,33.67,21.71,12.00,0.17,2.71,100.00,100.00,100.00,100.00,95.06,89.88,82.71,72.54,67.05,24.72,16.58
Russell,R-039-2013,224,645.60,36.87,-85.15,fill profile,,With Gravel,A-4,(7),CL,LEAN CLAY with SAND,101.40,19.80,T99A,5.60,32.18,22.25,10.00,0.32,2.73,100.00,100.00,100.00,100.00,99.12,94.60,89.86,81.68,76.41,24.48,15.03
Russell,R-039-2013,225,711.60,36.88,-85.15,cut profile,,With Gravel,A-4,(2),GC,CLAYEY GRAVEL with SAND,100.90,18.10,T99A,5.50,32.90,22.50,10.00,-0.27,2.62,100.00,100.00,92.87,86.21,80.06,70.95,63.42,53.63,47.63,17.54,10.94
Russell,R-039-2013,225,711.60,36.88,-85.15,cut profile,,With Gravel,A-2-6,(0),GC,CLAYEY GRAVEL with SAND,103.40,16.00,T99A,6.30,33.77,23.24,11.00,-1.21,2.58,100.00,100.00,100.00,97.98,76.90,61.11,50.11,39.54,34.29,13.16,9.19
Russell,R-039-2013,226,740.40,36.88,-85.15,cut profile,,With Gravel,A-6,(9),CL,LEAN CLAY with SAND,104.90,18.70,T99A,2.70,36.28,22.86,13.00,-0.62,2.73,100.00,100.00,100.00,100.00,96.29,91.17,84.55,79.91,76.30,32.61,21.82
Russell,R-039-2013,227,753.70,36.88,-85.15,cut profile,,With Gravel,A-4,(3),CL,SANDY LEAN CLAY,101.00,18.80,T99A,5.20,31.89,23.33,9.00,-0.34,2.69,100.00,100.00,100.00,100.00,94.07,87.62,76.19,60.76,53.78,15.31,6.41
Russell,R-039-2013,227,753.70,36.88,-85.15,cut profile,,With Gravel,A-7-6,(18),CL,LEAN CLAY with SAND,97.52,22.70,T99A,4.00,47.67,24.08,24.00,-0.14,2.74,100.00,100.00,100.00,100.00,99.65,94.94,82.02,77.38,73.57,38.38,28.65
Russell,R-039-2013,228,846.30,36.88,-85.15,cut profile,,With Gravel,A-4,(0),GM,SILTY GRAVEL,101.60,15.30,T99A,6.10,27.76,24.41,4.00,3.09,2.61,100.00,100.00,77.29,72.21,66.00,60.00,54.64,48.18,45.55,7.68,2.18
Russell,R-039-2013,229,855.50,36.88,-85.15,cut profile,,With Gravel,A-2-7,(1),GC,CLAYEY GRAVEL with SAND,98.31,17.00,T99A,5.30,41.37,25.00,16.00,-0.25,2.62,100.00,100.00,100.00,76.58,60.10,44.46,32.61,26.67,23.60,9.78,6.78
Russell,R-039-2013,233,801.80,36.88,-85.14,cut profile,,With Gravel,A-4,(1),ML,SANDY SILT with GRAVEL,103.20,16.50,T99A,7.20,30.47,25.04,5.00,-1.00,2.70,100.00,100.00,97.22,96.07,92.97,84.18,74.79,66.48,59.43,6.18,2.30
Russell,R-039-2013,237,874.60,36.88,-85.14,cut profile,,With Gravel,A-7-6,(15),CL,LEAN CLAY with SAND,96.69,23.20,T99A,5.20,41.03,22.73,18.00,0.07,2.74,100.00,100.00,100.00,100.00,100.00,99.42,98.94,94.73,83.41,41.53,32.00
Russell,R-039-2013,238,841.20,36.88,-85.14,cut profile,,With Gravel,A-4,(0),GC-GM,SILTY CLAYEY GRAVEL with SAND,103.80,16.70,T99A,3.00,23.52,19.32,5.00,-0.13,2.65,100.00,100.00,94.44,90.90,73.77,65.72,59.07,54.10,45.39,7.20,3.71
Russell,R-039-2013,248,616.90,36.89,-85.13,cut profile,,With Gravel,A-4,(3),CL,SANDY LEAN CLAY,114.00,13.90,T99A,6.10,28.00,17.50,10.00,0.11,2.66,100.00,100.00,100.00,100.00,100.00,99.24,98.63,93.83,56.66,23.26,17.51
Russell,R-040-2008,10,846.66,36.92,-85.04,cut profile,,No Gravel,A-7-6,(7),CL,SANDY LEAN CLAY,94.80,20.00,T99A,4.00,41.45,21.63,19.00,0.79,2.49,100.00,100.00,100.00,100.00,100.00,100.00,100.00,95.40,52.70,25.27,20.13
Russell,R-040-2008,11,843.10,36.92,-85.04,cut profile,,No Gravel,A-6,(4),CL,SANDY LEAN CLAY,106.00,16.10,T99A,5.00,34.93,22.84,12.00,-0.06,2.48,100.00,100.00,100.00,100.00,100.00,100.00,100.00,86.49,56.02,35.82,30.52
Russell,R-040-2008,12,845.71,36.92,-85.04,fill profile,,No Gravel,A-7-6,(22),CH,SANDY FAT CLAY,99.05,19.80,T99A,4.00,58.20,25.42,33.00,0.07,2.72,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.33,67.83,45.76,40.95
Russell,R-040-2008,8,814.77,36.92,-85.04,cut profile,,No Gravel,A-6,(5),CL,SANDY LEAN CLAY,105.80,15.00,T99A,5.50,32.12,15.94,16.00,0.15,2.58,100.00,100.00,100.00,100.00,100.00,100.00,100.00,80.70,51.43,26.07,22.59
Russell,R-040-2013,167,974.80,36.84,-85.18,cut profile,,No Gravel,A-7-6,(24),CH,FAT CLAY,93.35,26.80,T99A,6.50,52.49,28.25,24.00,6.3164234161377e-03,2.83,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.26,87.78,52.96,47.35
Russell,R-040-2013,167,974.80,36.84,-85.18,cut profile,,With Gravel,A-6,(11),CL,SANDY LEAN CLAY,106.80,16.90,T99A,3.70,37.72,20.06,18.00,0.47,2.75,100.00,100.00,100.00,100.00,97.39,96.71,93.07,84.14,69.79,25.33,18.99
Russell,R-040-2013,170,943.60,36.84,-85.18,cut profile,,With Gravel,A-6,(10),ML,SILT with SAND,101.60,19.70,T99A,5.70,40.11,27.48,13.00,-0.62,2.74,100.00,100.00,100.00,100.00,99.31,97.95,95.42,93.18,77.43,43.10,35.56
Russell,R-040-2013,171,967.90,36.84,-85.18,cut profile,,With Gravel,A-4,(6),CL,LEAN CLAY with SAND,103.80,18.90,T99A,3.20,26.35,16.52,9.00,1.80,2.73,100.00,100.00,100.00,100.00,100.00,100.00,99.48,96.12,82.60,24.29,17.70
Russell,R-040-2013,180,938.30,36.85,-85.17,cut profile,,With Gravel,A-7-6,(16),CL,LEAN CLAY with SAND,99.23,21.80,T99A,4.30,43.63,22.18,22.00,0.11,2.74,100.00,100.00,100.00,100.00,99.58,98.53,94.69,88.03,74.92,40.43,34.17
Russell,R-040-2013,186,900.90,36.85,-85.17,cut profile,,With Gravel,A-4,(0),GM,SILTY GRAVEL with SAND,99.99,18.80,T99A,5.80,27.80,23.97,4.00,-2.49,2.70,100.00,100.00,100.00,100.00,74.08,59.75,50.13,45.39,40.52,8.96,3.50
Russell,R-040-2013,193,817.20,36.85,-85.17,cut profile,,With Gravel,A-4,(4),ML,SILT with SAND,96.94,20.70,T99A,3.20,30.47,23.24,7.00,-1.11,2.68,100.00,100.00,100.00,100.00,99.43,94.27,85.15,76.77,72.77,19.28,11.28
Russell,R-040-2013,200,790.00,36.86,-85.17,cut profile,,With Gravel,A-4,(0),SM,SILTY SAND with GRAVEL,100.70,17.20,T99A,4.00,26.44,22.28,4.00,-0.85,2.63,100.00,100.00,100.00,96.63,88.54,75.10,61.59,51.72,47.84,12.62,8.07
Russell,R-040-2013,201,817.50,36.86,-85.17,cut profile,,With Gravel,A-4,(1),CL-ML,SANDY SILTY CLAY,101.70,17.90,T99A,4.90,27.89,22.09,6.00,-1.75,2.71,100.00,100.00,100.00,100.00,96.05,85.83,72.41,62.52,56.64,15.80,10.91
Russell,R-040-2013,203,801.10,36.86,-85.17,cut profile,,With Gravel,A-4,(3),ML,SILT with SAND,101.00,18.90,T99A,4.40,28.73,23.14,6.00,0.09,2.72,100.00,100.00,100.00,100.00,100.00,95.64,86.23,78.72,72.11,18.59,11.43
Russell,R-040-2013,204,645.40,36.86,-85.17,fill profile,,With Gravel,A-4,(2),ML,SANDY SILT,96.28,21.10,T99A,6.70,35.14,28.61,6.00,0.31,2.66,100.00,100.00,100.00,100.00,97.10,90.85,77.57,63.82,58.03,11.22,6.07
Russell,R-040-2013,214,715.40,36.87,-85.16,cut profile,,With Gravel,A-4,(2),ML,SANDY SILT,93.78,23.40,T99A,3.60,39.32,32.50,6.00,-1.80,2.58,100.00,100.00,100.00,100.00,100.00,91.01,77.85,59.58,53.67,10.35,4.44
Russell,R-040-2013,216,693.90,36.87,-85.16,cut profile,,With Gravel,A-4,(0),SM,SILTY SAND with GRAVEL,92.75,23.40,T99A,7.40,35.86,29.00,7.00,-1.98,2.58,100.00,100.00,100.00,96.02,92.77,80.57,66.85,51.58,40.61,10.25,5.49
Russell,R-040-2013,260,989.10,36.84,-85.18,cut profile,,With Gravel,A-4,(5),ML,SILT with SAND,96.67,22.80,T99A,3.10,32.74,26.35,7.00,-0.27,2.71,100.00,100.00,100.00,100.00,100.00,99.46,97.24,92.36,73.86,38.57,33.64
Russell,R-040-2013,260,989.10,36.84,-85.18,cut profile,,No Gravel,A-7-6,(23),CH,FAT CLAY with SAND,96.09,24.30,T99A,5.30,56.09,24.81,31.00,-4.92901955881426e-03,2.76,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.53,72.79,42.90,39.78
Russell,R-040-2013,264,973.90,36.84,-85.17,cut profile,,No Gravel,A-7-6,(11),CL,SANDY LEAN CLAY,98.12,22.60,698A,5.60,40.57,22.94,18.00,0.15,2.69,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.15,68.27,44.27,40.28
Russell,R-040-2013,265,977.50,36.84,-85.17,cut profile,,No Gravel,A-7-6,(24),CH,FAT CLAY with SAND,93.32,26.80,T99A,4.50,50.12,19.77,30.00,0.55,2.82,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.38,79.77,38.45,31.52
Russell,R-040-2013,268,602.80,36.87,-85.16,fill profile,,With Gravel,A-6,(11),CL,LEAN CLAY with SAND,99.31,20.90,T99A,4.40,36.59,22.60,14.00,-0.38,2.68,100.00,100.00,100.00,100.00,99.79,97.89,92.12,85.81,81.93,31.04,23.18
Russell,R-040-2013,273,726.10,36.87,-85.16,cut profile,,With Gravel,A-4,(3),ML,SANDY SILT with GRAVEL,95.10,21.90,T99A,2.20,37.53,28.89,9.00,-1.24,2.66,100.00,100.00,100.00,98.25,85.84,76.69,67.32,55.56,51.19,14.69,7.24
Russell,R-040-2013,278,834.70,36.87,-85.15,cut profile,,With Gravel,A-4,(0),GM,SILTY GRAVEL,101.50,16.70,T99A,8.20,26.17,24.50,1.00,-15.19,,100.00,100.00,87.65,78.80,67.05,54.11,46.88,41.89,39.54,,
Russell,R-050-2011,205,699.36,36.90,-85.12,cut profile,,With Gravel,A-4,(6),CL,LEAN CLAY with SAND,105.40,17.80,698A,4.30,30.00,20.24,10.00,0.00,2.71,100.00,100.00,100.00,100.00,97.25,94.81,91.02,87.42,73.09,27.49,19.53
Russell,R-050-2011,207,876.36,36.90,-85.12,cut profile,,With Gravel,A-4,(0),SM,SILTY SAND,109.10,14.00,698A,4.70,20.41,17.75,2.00,0.05,2.73,100.00,100.00,100.00,100.00,97.65,95.18,92.39,89.39,43.32,16.05,11.44
Russell,R-050-2011,210,784.89,36.90,-85.12,cut profile,,With Gravel,A-2-4,(0),GM,SILTY GRAVEL with SAND,99.00,19.10,698A,11.00,34.78,26.22,9.00,-0.95,2.55,100.00,100.00,92.37,90.02,69.25,48.45,36.44,26.58,17.45,8.57,7.08
Russell,R-050-2011,212,821.40,36.90,-85.11,cut profile,,With Gravel,,,,,104.70,17.90,698A,17.70,,,,,2.60,100.00,100.00,100.00,100.00,79.23,72.10,67.27,63.74,46.72,14.67,9.70
Russell,R-050-2011,215,887.39,36.90,-85.11,cut profile,,With Gravel,A-6,(1),SC,CLAYEY SAND with GRAVEL,105.40,17.60,698A,9.90,35.70,24.22,12.00,-0.24,2.41,100.00,100.00,98.72,97.69,84.66,74.25,69.26,52.21,37.82,15.74,12.97
Russell,R-050-2011,217,869.63,36.90,-85.11,cut profile,1000,With Gravel,A-4,(0),CL-ML,SANDY SILTY CLAY,111.60,13.90,698A,6.70,20.96,17.21,4.00,-999.00,2.65,100.00,100.00,100.00,100.00,93.86,89.12,84.48,75.25,54.41,18.16,12.83
Russell,R-050-2011,224,1031.97,36.91,-85.10,cut profile,,With Gravel,A-6,(4),CL,SANDY LEAN CLAY,111.60,15.30,698A,18.10,26.80,14.93,12.00,0.38,2.67,100.00,100.00,100.00,100.00,98.83,96.64,95.11,93.81,54.54,27.11,24.99
Russell,R-050-2011,226,1001.95,36.91,-85.10,cut profile,,With Gravel,A-6,(7),CL,SANDY LEAN CLAY,102.90,18.90,698A,8.40,35.17,19.58,15.00,-0.13,2.62,100.00,100.00,100.00,100.00,98.06,96.22,95.18,94.21,62.95,41.51,39.28
Russell,R-050-2011,228,988.01,36.91,-85.10,cut profile,,With Gravel,A-6,(6),CL,SANDY LEAN CLAY,108.40,15.60,698A,8.80,30.46,17.88,12.00,-0.28,2.70,100.00,100.00,100.00,100.00,99.44,97.87,96.63,93.85,69.06,31.51,26.62
Russell,R-050-2011,229,999.40,36.91,-85.10,cut profile,1000,With Gravel,A-6,(10),CL,LEAN CLAY with SAND,107.40,20.30,698A,7.60,35.54,18.58,17.00,0.22,2.67,100.00,100.00,100.00,100.00,99.52,98.87,98.01,95.15,70.31,37.78,33.29
Russell,R-050-2011,230,1028.68,36.91,-85.10,cut profile,,With Gravel,A-2-4,(0),SM,SILTY SAND with GRAVEL,105.90,14.40,698A,8.30,0.00,0.00,0.00,0.00,2.69,100.00,100.00,100.00,100.00,92.23,82.78,75.77,70.86,26.70,15.31,13.69
Russell,R-050-2011,231,1053.06,36.91,-85.10,cut profile,,With Gravel,A-7-6,(12),CL,SANDY LEAN CLAY,104.20,19.00,698A,11.80,40.71,21.70,19.00,0.96,2.74,100.00,100.00,100.00,100.00,98.58,97.82,96.73,94.50,69.31,39.79,36.55
Russell,R-050-2011,240,990.32,36.92,-85.10,cut profile,,With Gravel,A-6,(14),CL,LEAN CLAY with SAND,107.00,19.60,698A,5.80,39.74,20.51,19.00,0.44,2.66,100.00,100.00,100.00,100.00,99.04,97.54,96.04,92.57,75.73,40.89,36.36
Russell,R-050-2011,246,969.94,36.93,-85.10,cut profile,,With Gravel,A-6,(6),CL,SANDY LEAN CLAY,103.70,20.80,698A,10.10,31.15,17.56,13.00,-0.95,2.61,100.00,100.00,100.00,100.00,100.00,99.90,99.64,98.78,62.02,39.66,34.64
Russell,R-050-2011,247,980.68,36.93,-85.09,cut profile,,With Gravel,A-6,(6),CL,SANDY LEAN CLAY,105.00,19.20,698A,10.80,35.17,20.69,14.00,0.37,2.69,100.00,100.00,100.00,100.00,100.00,99.87,99.65,99.07,56.96,26.09,24.55
Russell,R-050-2011,248,985.66,36.93,-85.09,cut profile,,With Gravel,A-6,(3),SC,CLAYEY SAND,104.90,17.40,698A,,32.93,18.27,15.00,0.55,2.83,100.00,100.00,100.00,100.00,99.64,99.17,98.63,97.80,43.17,32.55,31.37
Russell,R-050-2011,250,1029.78,36.93,-85.09,cut profile,,With Gravel,A-7-6,(14),CL,LEAN CLAY with SAND,98.77,21.70,698A,7.40,46.24,27.11,19.00,-0.23,2.72,100.00,100.00,100.00,100.00,96.88,94.95,93.45,90.40,71.67,48.18,45.80
Russell,R-050-2011,251,1026.68,36.93,-85.09,cut profile,,With Gravel,A-4,(1),SC,CLAYEY SAND,112.20,13.90,698A,14.80,26.63,19.47,8.00,-0.05,2.65,100.00,100.00,100.00,100.00,100.00,100.00,99.49,97.57,45.04,27.69,25.29
Russell,R-050-2011,252,1003.40,36.93,-85.09,cut profile,,With Gravel,A-6,(2),SC,CLAYEY SAND,113.10,15.50,698A,20.30,32.93,15.81,17.00,0.09,2.64,100.00,100.00,100.00,100.00,92.19,86.39,74.16,66.40,38.62,23.65,21.79
Russell,R-050-2011,265,1023.10,36.94,-85.09,cut profile,,With Gravel,A-7-6,(20),CL,LEAN CLAY,99.96,23.20,698A,3.60,43.79,23.92,20.00,0.13,2.76,100.00,100.00,100.00,100.00,99.71,99.50,99.08,97.40,90.18,54.50,49.92
Russell,R-050-2011,266,1009.40,36.94,-85.09,cut profile,,With Gravel,A-4,(2),CL-ML,SANDY SILTY CLAY,115.40,12.60,698A,7.70,22.82,16.08,7.00,0.43,2.62,100.00,100.00,100.00,100.00,98.93,98.69,98.15,94.59,62.52,22.41,20.04
Russell,R-050-2011,267,996.50,36.94,-85.09,cut profile,1006,With Gravel,A-7-6,(18),CL,LEAN CLAY with SAND,106.40,17.80,698A,7.70,44.91,22.59,22.00,-0.09,2.70,100.00,100.00,100.00,100.00,100.00,99.70,98.82,97.10,80.86,44.88,41.19
Russell,R-050-2011,269,972.20,36.94,-85.09,cut profile,,With Gravel,A-4,(3),CL-ML,SILTY CLAY with SAND,111.80,16.70,698A,32.40,22.94,16.28,7.00,0.02,2.72,100.00,100.00,100.00,100.00,99.63,98.87,98.07,95.82,72.85,23.58,19.03
Russell,R-050-2011,270,962.40,36.95,-85.09,cut profile,,With Gravel,A-7-6,(12),CL,SANDY LEAN CLAY,103.00,20.10,698A,8.30,44.77,24.43,21.00,0.40,2.70,100.00,100.00,100.00,100.00,100.00,99.66,99.21,97.71,63.51,38.97,36.72
Russell,R-050-2011,271,959.00,36.95,-85.09,cut profile,,No Gravel,A-6,(5),CL,SANDY LEAN CLAY,107.00,17.40,698A,9.40,32.65,18.11,15.00,0.11,2.68,100.00,100.00,100.00,100.00,100.00,100.00,99.78,98.79,51.72,36.99,33.75
Russell,R-050-2011,272,953.60,36.95,-85.09,cut profile,,With Gravel,A-6,(7),ML,SANDY SILT,102.20,20.20,698A,9.10,37.81,25.29,13.00,0.01,2.70,100.00,100.00,100.00,100.00,98.59,97.37,96.31,95.30,64.38,39.61,37.32
Russell,R-050-2011,273,1053.67,36.92,-85.10,cut profile,,With Gravel,A-4,(6),ML,SANDY SILT,103.00,19.30,698A,14.50,37.90,28.61,9.00,-0.42,2.69,100.00,100.00,100.00,100.00,98.32,96.87,94.78,92.18,69.18,42.37,40.00
Russell,R-050-2011,275,963.40,36.95,-85.09,cut profile,,No Gravel,A-4,(5),ML,SILT,102.00,18.80,698A,10.00,33.08,28.14,5.00,0.44,2.62,100.00,100.00,100.00,100.00,100.00,100.00,95.00,94.97,87.04,5.37,4.98
Russell,R-050-2011,276,965.20,36.95,-85.09,cut profile,,With Gravel,A-4,(2),SM,SILTY SAND,107.70,18.60,698A,20.90,32.53,23.72,9.00,0.66,2.65,100.00,100.00,100.00,100.00,99.66,99.41,98.91,98.63,46.08,35.65,33.51
Russell,R-050-2011,277,1028.00,36.94,-85.09,cut profile,,With Gravel,A-6,(7),CL,SANDY LEAN CLAY with GRAVEL,111.40,15.20,698A,7.30,31.52,14.83,17.00,0.08,2.72,100.00,100.00,100.00,100.00,87.99,83.15,80.55,77.68,58.89,25.30,20.98
